time,x,y,z,abs avg
76.493,0.332,-0.727,0.620,0.559667
76.494,0.325,-0.742,0.645,0.570667
76.497,0.330,-0.713,0.606,0.549667
76.499,0.338,-0.761,0.646,0.581667
76.502,0.338,-0.757,0.622,0.572333
76.504,0.326,-0.748,0.653,0.575667
76.506,0.305,-0.734,0.648,0.562333
76.511,0.325,-0.725,0.617,0.555667
76.511,0.333,-0.781,0.660,0.591333
76.514,0.306,-0.749,0.614,0.556333
76.517,0.297,-0.741,0.664,0.567333
76.519,0.313,-0.756,0.640,0.569667
76.522,0.295,-0.706,0.630,0.543667
76.525,0.324,-0.794,0.659,0.592333
76.526,0.314,-0.751,0.608,0.557667
76.530,0.295,-0.756,0.668,0.573
76.531,0.312,-0.773,0.638,0.574333
76.535,0.316,-0.762,0.632,0.57
76.536,0.293,-0.719,0.626,0.546
76.540,0.322,-0.806,0.623,0.583667
76.543,0.340,-0.878,0.625,0.614333
76.544,0.336,-0.853,0.612,0.600333
76.547,0.271,-0.782,0.640,0.564333
76.549,0.278,-0.739,0.647,0.554667
76.551,0.302,-0.710,0.609,0.540333
76.554,0.269,-0.685,0.632,0.528667
76.556,0.273,-0.691,0.636,0.533333
76.559,0.267,-0.710,0.635,0.537333
76.561,0.270,-0.719,0.649,0.546
76.563,0.284,-0.701,0.613,0.532667
76.567,0.252,-0.700,0.647,0.533
76.569,0.244,-0.700,0.677,0.540333
76.571,0.249,-0.663,0.628,0.513333
76.574,0.249,-0.666,0.647,0.520667
76.577,0.254,-0.672,0.640,0.522
76.579,0.247,-0.667,0.635,0.516333
76.581,0.243,-0.669,0.643,0.518333
76.583,0.262,-0.701,0.626,0.529667
76.586,0.242,-0.678,0.627,0.515667
76.588,0.252,-0.712,0.647,0.537
76.591,0.275,-0.740,0.627,0.547333
76.593,0.254,-0.733,0.638,0.541667
76.595,0.260,-0.744,0.641,0.548333
76.597,0.256,-0.701,0.614,0.523667
76.600,0.246,-0.703,0.633,0.527333
76.603,0.289,-0.795,0.656,0.58
76.605,0.257,-0.697,0.610,0.521333
76.607,0.242,-0.723,0.680,0.548333
76.610,0.278,-0.744,0.636,0.552667
76.613,0.253,-0.717,0.664,0.544667
76.615,0.273,-0.734,0.644,0.550333
76.617,0.267,-0.729,0.633,0.543
76.620,0.253,-0.732,0.675,0.553333
76.622,0.256,-0.706,0.645,0.535667
76.639,0.278,-0.722,0.657,0.552333
76.639,0.270,-0.720,0.637,0.542333
76.639,0.254,-0.740,0.675,0.556333
76.639,0.255,-0.718,0.654,0.542333
76.640,0.279,-0.743,0.643,0.555
76.640,0.265,-0.739,0.659,0.554333
76.640,0.264,-0.753,0.663,0.56
76.642,0.263,-0.755,0.656,0.558
76.644,0.273,-0.776,0.662,0.570333
76.646,0.272,-0.770,0.648,0.563333
76.649,0.258,-0.778,0.664,0.566667
76.651,0.272,-0.804,0.657,0.577667
76.653,0.287,-0.849,0.638,0.591333
76.656,0.253,-0.862,0.642,0.585667
76.658,0.260,-0.857,0.622,0.579667
76.661,0.232,-0.851,0.628,0.570333
76.665,0.196,-0.811,0.621,0.542667
76.667,0.250,-0.874,0.592,0.572
76.669,0.211,-0.867,0.588,0.555333
76.670,0.107,-0.710,0.566,0.461
76.674,0.101,-0.622,0.527,0.416667
76.676,0.160,-0.774,0.527,0.487
76.678,0.243,-0.707,0.408,0.452667
76.683,0.251,-1.140,0.795,0.728667
76.683,0.246,-0.931,0.562,0.579667
76.686,0.345,-1.049,0.669,0.687667
76.691,0.299,-1.069,0.666,0.678
76.691,0.385,-1.084,0.614,0.694333
76.693,0.276,-0.838,0.660,0.591333
76.696,0.329,-0.894,0.633,0.618667
76.698,0.277,-0.839,0.717,0.611
76.701,0.254,-0.887,0.753,0.631333
76.703,0.273,-0.796,0.683,0.584
76.706,0.238,-0.773,0.738,0.583
76.708,0.227,-0.860,0.744,0.610333
76.710,0.204,-0.826,0.763,0.597667
76.713,0.202,-0.776,0.699,0.559
76.715,0.264,-0.909,0.748,0.640333
76.718,0.317,-1.003,0.750,0.69
76.721,0.201,-0.776,0.731,0.569333
76.723,0.225,-0.812,0.749,0.595333
76.726,0.298,-0.890,0.705,0.631
76.728,0.210,-0.803,0.720,0.577667
76.731,0.209,-0.733,0.651,0.531
76.733,0.210,-0.775,0.695,0.56
76.736,0.226,-0.849,0.716,0.597
76.739,0.280,-0.880,0.703,0.621
76.741,0.240,-0.750,0.645,0.545
76.743,0.222,-0.813,0.708,0.581
76.745,0.279,-0.946,0.680,0.635
76.748,0.253,-0.882,0.652,0.595667
76.751,0.254,-0.891,0.644,0.596333
76.755,0.213,-0.868,0.642,0.574333
76.755,0.206,-0.882,0.727,0.605
76.758,0.254,-0.821,0.648,0.574333
76.761,0.230,-0.770,0.651,0.550333
76.762,0.208,-0.753,0.679,0.546667
76.765,0.198,-0.834,0.691,0.574333
76.768,0.257,-0.899,0.610,0.588667
76.770,0.263,-0.986,0.638,0.629
76.772,0.283,-1.077,0.609,0.656333
76.775,0.252,-1.048,0.630,0.643333
76.778,0.236,-1.000,0.664,0.633333
76.780,0.242,-0.929,0.622,0.597667
76.782,0.222,-0.871,0.634,0.575667
76.785,0.234,-0.863,0.627,0.574667
76.788,0.201,-0.863,0.649,0.571
76.789,0.222,-0.910,0.618,0.583333
76.793,0.228,-0.925,0.646,0.599667
76.795,0.244,-0.944,0.625,0.604333
76.798,0.213,-0.942,0.645,0.6
76.801,0.206,-0.923,0.699,0.609333
76.803,0.212,-0.869,0.654,0.578333
76.804,0.201,-0.839,0.670,0.57
76.807,0.219,-0.832,0.659,0.57
76.809,0.210,-0.808,0.647,0.555
76.812,0.196,-0.832,0.683,0.570333
76.814,0.218,-0.828,0.639,0.561667
76.817,0.232,-0.840,0.664,0.578667
76.818,0.218,-0.821,0.679,0.572667
76.821,0.221,-0.804,0.666,0.563667
76.824,0.221,-0.796,0.685,0.567333
76.828,0.217,-0.771,0.684,0.557333
76.829,0.210,-0.772,0.683,0.555
76.832,0.210,-0.796,0.678,0.561333
76.835,0.206,-0.831,0.693,0.576667
76.838,0.209,-0.864,0.698,0.590333
76.840,0.221,-0.867,0.688,0.592
76.842,0.201,-0.848,0.697,0.582
76.845,0.190,-0.824,0.688,0.567333
76.847,0.182,-0.826,0.703,0.570333
76.848,0.194,-0.822,0.681,0.565667
76.856,0.206,-0.851,0.680,0.579
76.857,0.214,-0.869,0.674,0.585667
76.857,0.296,-0.890,0.626,0.604
76.858,0.115,-0.750,0.697,0.520667
76.862,0.175,-0.766,0.782,0.574333
76.864,0.269,-0.731,0.552,0.517333
76.867,0.242,-0.773,0.698,0.571
76.869,0.199,-0.748,0.658,0.535
76.893,0.175,-0.716,0.705,0.532
76.893,0.227,-0.682,0.659,0.522667
76.893,0.247,-0.687,0.621,0.518333
76.893,0.204,-0.736,0.690,0.543333
76.894,0.156,-0.706,0.715,0.525667
76.894,0.196,-0.673,0.668,0.512333
76.894,0.215,-0.708,0.659,0.527333
76.894,0.212,-0.725,0.687,0.541333
76.895,0.162,-0.658,0.657,0.492333
76.895,0.145,-0.642,0.754,0.513667
76.895,0.180,-0.655,0.665,0.5
76.897,0.219,-0.695,0.691,0.535
76.900,0.183,-0.672,0.679,0.511333
76.902,0.180,-0.729,0.713,0.540667
76.905,0.172,-0.718,0.714,0.534667
76.907,0.176,-0.659,0.711,0.515333
76.909,0.219,-0.654,0.663,0.512
76.911,0.183,-0.680,0.705,0.522667
76.914,0.151,-0.641,0.698,0.496667
76.916,0.167,-0.624,0.734,0.508333
76.919,0.217,-0.613,0.646,0.492
76.921,0.198,-0.632,0.668,0.499333
76.924,0.179,-0.645,0.706,0.51
76.926,0.186,-0.637,0.672,0.498333
76.930,0.174,-0.622,0.705,0.500333
76.931,0.214,-0.626,0.642,0.494
76.934,0.203,-0.610,0.680,0.497667
76.937,0.181,-0.616,0.708,0.501667
76.942,0.193,-0.580,0.666,0.479667
76.942,0.196,-0.656,0.688,0.513333
76.944,0.237,-0.699,0.666,0.534
76.947,0.245,-0.673,0.663,0.527
76.949,0.125,-0.610,0.719,0.484667
76.953,0.205,-0.654,0.712,0.523667
76.954,0.219,-0.655,0.659,0.511
76.957,0.167,-0.637,0.721,0.508333
76.959,0.176,-0.645,0.688,0.503
76.961,0.168,-0.678,0.739,0.528333
76.963,0.212,-0.693,0.691,0.532
76.967,0.209,-0.691,0.686,0.528667
76.969,0.202,-0.706,0.713,0.540333
76.972,0.217,-0.732,0.677,0.542
76.973,0.211,-0.762,0.711,0.561333
76.976,0.197,-0.719,0.696,0.537333
76.979,0.152,-0.669,0.751,0.524
76.982,0.208,-0.691,0.706,0.535
76.984,0.204,-0.688,0.691,0.527667
76.986,0.137,-0.676,0.768,0.527
76.988,0.184,-0.684,0.699,0.522333
76.991,0.187,-0.687,0.711,0.528333
76.993,0.183,-0.693,0.729,0.535
76.996,0.186,-0.680,0.711,0.525667
76.998,0.165,-0.655,0.744,0.521333
77.000,0.195,-0.654,0.715,0.521333
77.003,0.189,-0.663,0.708,0.52
77.006,0.171,-0.663,0.731,0.521667
77.008,0.185,-0.652,0.695,0.510667
77.010,0.171,-0.672,0.715,0.519333
77.014,0.178,-0.697,0.715,0.53
77.016,0.188,-0.694,0.694,0.525333
77.018,0.185,-0.695,0.720,0.533333
77.021,0.185,-0.694,0.702,0.527
77.024,0.185,-0.696,0.719,0.533333
77.027,0.206,-0.683,0.696,0.528333
77.028,0.195,-0.670,0.699,0.521333
77.031,0.189,-0.677,0.709,0.525
77.034,0.200,-0.670,0.690,0.52
77.036,0.198,-0.670,0.695,0.521
77.037,0.197,-0.675,0.697,0.523
77.041,0.175,-0.668,0.714,0.519
77.043,0.192,-0.672,0.709,0.524333
77.045,0.197,-0.677,0.692,0.522
77.048,0.187,-0.689,0.718,0.531333
77.050,0.176,-0.684,0.723,0.527667
77.053,0.196,-0.680,0.703,0.526333
77.056,0.193,-0.678,0.703,0.524667
77.058,0.196,-0.708,0.726,0.543333
77.061,0.201,-0.707,0.702,0.536667
77.062,0.184,-0.691,0.733,0.536
77.065,0.196,-0.697,0.715,0.536
77.068,0.190,-0.686,0.715,0.530333
77.070,0.193,-0.664,0.725,0.527333
77.072,0.179,-0.622,0.715,0.505333
77.075,0.156,-0.648,0.780,0.528
77.077,0.195,-0.724,0.654,0.524333
77.080,0.299,-0.819,0.596,0.571333
77.082,0.356,-0.896,0.578,0.61
77.084,0.191,-0.797,0.723,0.570333
77.087,0.067,-0.576,0.828,0.490333
77.089,0.276,-0.591,0.613,0.493333
77.092,0.293,-0.758,0.669,0.573333
77.094,0.072,-0.745,0.835,0.550667
77.096,0.119,-0.666,0.761,0.515333
77.099,0.222,-0.675,0.713,0.536667
77.101,0.194,-0.735,0.763,0.564
77.105,0.158,-0.773,0.820,0.583667
77.107,0.141,-0.671,0.800,0.537333
77.109,0.131,-0.654,0.864,0.549667
77.113,0.175,-0.704,0.778,0.552333
77.114,0.211,-0.702,0.746,0.553
77.136,0.192,-0.674,0.765,0.543667
77.136,0.185,-0.715,0.768,0.556
77.136,0.158,-0.703,0.774,0.545
77.137,0.221,-0.688,0.729,0.546
77.137,0.222,-0.662,0.713,0.532333
77.137,0.182,-0.716,0.774,0.557333
77.138,0.169,-0.659,0.735,0.521
77.138,0.279,-0.712,0.705,0.565333
77.138,0.191,-0.664,0.685,0.513333
77.138,0.141,-0.713,0.817,0.557
77.141,0.234,-0.696,0.680,0.536667
77.143,0.216,-0.679,0.709,0.534667
77.147,0.186,-0.725,0.768,0.559667
77.148,0.187,-0.721,0.714,0.540667
77.150,0.198,-0.708,0.777,0.561
77.155,0.225,-0.703,0.715,0.547667
77.155,0.195,-0.735,0.737,0.555667
77.158,0.172,-0.724,0.777,0.557667
77.161,0.222,-0.697,0.741,0.553333
77.163,0.197,-0.711,0.755,0.554333
77.165,0.198,-0.722,0.760,0.56
77.170,0.221,-0.709,0.751,0.560333
77.170,0.208,-0.711,0.772,0.563667
77.173,0.191,-0.704,0.760,0.551667
77.176,0.204,-0.698,0.753,0.551667
77.178,0.221,-0.707,0.748,0.558667
77.180,0.201,-0.719,0.754,0.558
77.182,0.193,-0.718,0.760,0.557
77.185,0.224,-0.707,0.727,0.552667
77.189,0.222,-0.715,0.729,0.555333
77.190,0.204,-0.742,0.741,0.562333
77.192,0.211,-0.734,0.739,0.561333
77.195,0.220,-0.725,0.725,0.556667
77.197,0.213,-0.739,0.728,0.56
77.201,0.209,-0.751,0.731,0.563667
77.202,0.214,-0.730,0.739,0.561
77.205,0.218,-0.712,0.722,0.550667
77.208,0.204,-0.714,0.738,0.552
77.210,0.213,-0.705,0.742,0.553333
77.212,0.214,-0.690,0.739,0.547667
77.217,0.198,-0.681,0.749,0.542667
77.218,0.192,-0.675,0.753,0.54
77.219,0.202,-0.668,0.755,0.541667
77.222,0.201,-0.661,0.762,0.541333
77.225,0.189,-0.651,0.762,0.534
77.227,0.189,-0.642,0.773,0.534667
77.231,0.198,-0.638,0.765,0.533667
77.232,0.194,-0.636,0.769,0.533
77.235,0.187,-0.633,0.778,0.532667
77.237,0.200,-0.633,0.775,0.536
77.239,0.200,-0.631,0.783,0.538
77.242,0.194,-0.639,0.777,0.536667
77.244,0.201,-0.634,0.774,0.536333
77.246,0.205,-0.628,0.777,0.536667
77.249,0.210,-0.632,0.767,0.536333
77.252,0.207,-0.630,0.769,0.535333
77.254,0.210,-0.626,0.767,0.534333
77.256,0.215,-0.625,0.763,0.534333
77.259,0.208,-0.630,0.763,0.533667
77.261,0.209,-0.635,0.760,0.534667
77.264,0.215,-0.627,0.767,0.536333
77.266,0.210,-0.625,0.762,0.532333
77.269,0.209,-0.633,0.762,0.534667
77.271,0.206,-0.624,0.765,0.531667
77.274,0.208,-0.610,0.763,0.527
77.276,0.203,-0.607,0.765,0.525
77.278,0.204,-0.596,0.762,0.520667
77.281,0.205,-0.581,0.753,0.513
77.283,0.202,-0.568,0.759,0.509667
77.286,0.198,-0.559,0.758,0.505
77.288,0.196,-0.546,0.755,0.499
77.291,0.198,-0.538,0.748,0.494667
77.293,0.199,-0.534,0.750,0.494333
77.296,0.200,-0.523,0.752,0.491667
77.298,0.202,-0.516,0.750,0.489333
77.301,0.203,-0.512,0.746,0.487
77.304,0.206,-0.505,0.755,0.488667
77.305,0.210,-0.491,0.757,0.486
77.308,0.215,-0.484,0.760,0.486333
77.311,0.211,-0.476,0.759,0.482
77.313,0.214,-0.477,0.764,0.485
77.315,0.211,-0.478,0.781,0.49
77.318,0.208,-0.472,0.783,0.487667
77.320,0.209,-0.473,0.787,0.489667
77.322,0.206,-0.481,0.808,0.498333
77.325,0.211,-0.476,0.803,0.496667
77.328,0.213,-0.490,0.809,0.504
77.330,0.219,-0.498,0.794,0.503667
77.333,0.214,-0.518,0.820,0.517333
77.337,0.202,-0.526,0.835,0.521
77.338,0.229,-0.528,0.813,0.523333
77.342,0.227,-0.523,0.808,0.519333
77.344,0.223,-0.528,0.824,0.525
77.346,0.204,-0.532,0.838,0.524667
77.349,0.219,-0.535,0.824,0.526
77.351,0.225,-0.532,0.801,0.519333
77.353,0.225,-0.531,0.791,0.515667
77.356,0.221,-0.530,0.779,0.51
77.357,0.211,-0.535,0.796,0.514
77.361,0.188,-0.607,0.814,0.536333
77.379,0.254,-0.613,0.789,0.552
77.379,0.281,-0.539,0.718,0.512667
77.380,0.225,-0.577,0.777,0.526333
77.380,0.192,-0.535,0.821,0.516
77.380,0.221,-0.464,0.762,0.482333
77.381,0.273,-0.506,0.710,0.496333
77.381,0.235,-0.495,0.755,0.495
77.381,0.215,-0.498,0.790,0.501
77.381,0.225,-0.493,0.754,0.490667
77.384,0.212,-0.489,0.816,0.505667
77.388,0.262,-0.505,0.761,0.509333
77.390,0.236,-0.503,0.789,0.509333
77.391,0.212,-0.462,0.806,0.493333
77.393,0.240,-0.515,0.798,0.517667
77.397,0.207,-0.499,0.832,0.512667
77.400,0.262,-0.483,0.773,0.506
77.402,0.239,-0.499,0.816,0.518
77.403,0.223,-0.504,0.838,0.521667
77.406,0.245,-0.489,0.815,0.516333
77.410,0.230,-0.494,0.842,0.522
77.411,0.247,-0.515,0.834,0.532
77.414,0.246,-0.532,0.828,0.535333
77.417,0.245,-0.541,0.845,0.543667
77.419,0.262,-0.542,0.817,0.540333
77.420,0.242,-0.551,0.832,0.541667
77.423,0.249,-0.553,0.842,0.548
77.426,0.261,-0.539,0.806,0.535333
77.428,0.244,-0.558,0.839,0.547
77.431,0.252,-0.552,0.806,0.536667
77.433,0.254,-0.552,0.799,0.535
77.437,0.249,-0.562,0.811,0.540667
77.437,0.255,-0.572,0.792,0.539667
77.442,0.239,-0.570,0.810,0.539667
77.443,0.241,-0.550,0.796,0.529
77.447,0.252,-0.561,0.786,0.533
77.449,0.232,-0.547,0.795,0.524667
77.450,0.241,-0.523,0.788,0.517333
77.453,0.235,-0.505,0.786,0.508667
77.456,0.227,-0.505,0.800,0.510667
77.458,0.243,-0.501,0.775,0.506333
77.460,0.239,-0.501,0.790,0.51
77.463,0.243,-0.491,0.795,0.509667
77.466,0.255,-0.498,0.784,0.512333
77.468,0.257,-0.509,0.790,0.518667
77.471,0.259,-0.511,0.789,0.519667
77.473,0.256,-0.517,0.802,0.525
77.476,0.253,-0.510,0.804,0.522333
77.478,0.264,-0.496,0.798,0.519333
77.481,0.250,-0.483,0.811,0.514667
77.483,0.244,-0.466,0.818,0.509333
77.485,0.243,-0.456,0.823,0.507333
77.488,0.242,-0.448,0.823,0.504333
77.491,0.244,-0.451,0.827,0.507333
77.492,0.229,-0.452,0.840,0.507
77.495,0.223,-0.450,0.847,0.506667
77.498,0.229,-0.446,0.845,0.506667
77.501,0.235,-0.441,0.842,0.506
77.502,0.232,-0.429,0.845,0.502
77.505,0.234,-0.413,0.844,0.497
77.508,0.235,-0.397,0.831,0.487667
77.509,0.243,-0.388,0.828,0.486333
77.512,0.253,-0.395,0.813,0.487
77.514,0.248,-0.394,0.820,0.487333
77.517,0.255,-0.398,0.818,0.490333
77.521,0.265,-0.414,0.812,0.497
77.521,0.266,-0.419,0.809,0.498
77.524,0.261,-0.421,0.817,0.499667
77.527,0.249,-0.414,0.826,0.496333
77.529,0.252,-0.401,0.815,0.489333
77.533,0.252,-0.386,0.815,0.484333
77.534,0.239,-0.376,0.822,0.479
77.537,0.230,-0.368,0.828,0.475333
77.541,0.226,-0.365,0.832,0.474333
77.542,0.225,-0.369,0.833,0.475667
77.545,0.227,-0.373,0.831,0.477
77.547,0.222,-0.376,0.842,0.48
77.550,0.210,-0.366,0.846,0.474
77.552,0.200,-0.345,0.854,0.466333
77.554,0.193,-0.318,0.854,0.455
77.558,0.202,-0.273,0.836,0.437
77.559,0.212,-0.226,0.825,0.421
77.561,0.210,-0.206,0.811,0.409
77.564,0.203,-0.218,0.826,0.415667
77.566,0.205,-0.239,0.827,0.423667
77.569,0.220,-0.268,0.815,0.434333
77.571,0.230,-0.283,0.813,0.442
77.574,0.220,-0.268,0.817,0.435
77.576,0.215,-0.254,0.831,0.433333
77.581,0.217,-0.232,0.831,0.426667
77.582,0.227,-0.217,0.814,0.419333
77.584,0.236,-0.218,0.808,0.420667
77.586,0.226,-0.232,0.821,0.426333
77.589,0.214,-0.241,0.839,0.431333
77.591,0.220,-0.258,0.849,0.442333
77.595,0.227,-0.271,0.851,0.449667
77.596,0.233,-0.291,0.858,0.460667
77.598,0.233,-0.304,0.861,0.466
77.601,0.232,-0.303,0.871,0.468667
77.604,0.230,-0.285,0.874,0.463
77.607,0.232,-0.269,0.870,0.457
77.633,0.224,-0.240,0.869,0.444333
77.634,0.216,-0.227,0.866,0.436333
77.634,0.216,-0.215,0.872,0.434333
77.634,0.220,-0.209,0.875,0.434667
77.635,0.216,-0.219,0.870,0.435
77.635,0.216,-0.223,0.873,0.437333
77.635,0.213,-0.228,0.876,0.439
77.635,0.213,-0.225,0.865,0.434333
77.636,0.217,-0.225,0.862,0.434667
77.636,0.218,-0.227,0.858,0.434333
77.636,0.214,-0.213,0.856,0.427667
77.636,0.212,-0.201,0.851,0.421333
77.637,0.217,-0.195,0.851,0.421
77.639,0.221,-0.199,0.832,0.417333
77.642,0.217,-0.206,0.846,0.423
77.645,0.224,-0.226,0.840,0.43
77.648,0.226,-0.246,0.849,0.440333
77.649,0.236,-0.260,0.847,0.447667
77.652,0.248,-0.269,0.839,0.452
77.654,0.244,-0.277,0.843,0.454667
77.657,0.248,-0.281,0.849,0.459333
77.661,0.255,-0.276,0.851,0.460667
77.662,0.255,-0.272,0.848,0.458333
77.665,0.255,-0.276,0.853,0.461333
77.667,0.256,-0.274,0.858,0.462667
77.669,0.258,-0.276,0.858,0.464
77.672,0.256,-0.273,0.862,0.463667
77.674,0.256,-0.266,0.870,0.464
77.678,0.255,-0.257,0.869,0.460333
77.679,0.247,-0.256,0.874,0.459
77.682,0.265,-0.254,0.879,0.466
77.686,0.246,-0.167,0.845,0.419333
77.686,0.218,-0.207,0.902,0.442333
77.689,0.275,-0.223,0.882,0.46
77.693,0.270,-0.211,0.837,0.439333
77.694,0.200,-0.172,0.934,0.435333
77.698,0.226,-0.139,0.835,0.4
77.698,0.230,-0.157,0.890,0.425667
77.701,0.283,-0.200,0.841,0.441333
77.704,0.242,-0.186,0.866,0.431333
77.706,0.222,-0.160,0.894,0.425333
77.710,0.242,-0.150,0.850,0.414
77.712,0.246,-0.200,0.887,0.444333
77.714,0.253,-0.221,0.842,0.438667
77.717,0.247,-0.244,0.877,0.456
77.718,0.240,-0.256,0.878,0.458
77.721,0.257,-0.284,0.865,0.468667
77.723,0.267,-0.282,0.850,0.466333
77.726,0.262,-0.282,0.865,0.469667
77.728,0.266,-0.289,0.862,0.472333
77.731,0.260,-0.297,0.873,0.476667
77.733,0.278,-0.307,0.869,0.484667
77.736,0.268,-0.307,0.867,0.480667
77.738,0.241,-0.308,0.896,0.481667
77.741,0.220,-0.293,0.901,0.471333
77.743,0.228,-0.231,0.905,0.454667
77.747,0.251,-0.140,0.862,0.417667
77.748,0.222,-0.088,0.882,0.397333
77.750,0.174,-0.058,0.922,0.384667
77.753,0.192,-0.035,0.901,0.376
77.755,0.223,-0.059,0.872,0.384667
77.758,0.244,-0.113,0.870,0.409
77.760,0.228,-0.126,0.885,0.413
77.762,0.222,-0.122,0.896,0.413333
77.765,0.233,-0.124,0.889,0.415333
77.767,0.259,-0.112,0.873,0.414667
77.770,0.274,-0.098,0.853,0.408333
77.772,0.254,-0.091,0.848,0.397667
77.775,0.247,-0.095,0.870,0.404
77.777,0.249,-0.103,0.863,0.405
77.780,0.255,-0.113,0.861,0.409667
77.782,0.247,-0.129,0.866,0.414
77.784,0.231,-0.148,0.886,0.421667
77.788,0.228,-0.157,0.894,0.426333
77.790,0.227,-0.151,0.891,0.423
77.792,0.211,-0.138,0.902,0.417
77.795,0.211,-0.138,0.907,0.418667
77.797,0.208,-0.118,0.906,0.410667
77.800,0.216,-0.108,0.899,0.407667
77.802,0.223,-0.114,0.894,0.410333
77.805,0.220,-0.112,0.904,0.412
77.809,0.209,-0.116,0.901,0.408667
77.810,0.218,-0.117,0.908,0.414333
77.812,0.226,-0.104,0.898,0.409333
77.815,0.230,-0.089,0.892,0.403667
77.818,0.221,-0.076,0.900,0.399
77.820,0.214,-0.056,0.907,0.392333
77.823,0.211,-0.045,0.906,0.387333
77.826,0.212,-0.045,0.904,0.387
77.826,0.223,-0.063,0.896,0.394
77.831,0.218,-0.077,0.905,0.4
77.832,0.210,-0.087,0.909,0.402
77.835,0.208,-0.103,0.907,0.406
77.837,0.206,-0.121,0.908,0.411667
77.841,0.209,-0.126,0.900,0.411667
77.843,0.215,-0.124,0.892,0.410333
77.845,0.223,-0.120,0.883,0.408667
77.848,0.217,-0.107,0.884,0.402667
77.850,0.214,-0.092,0.887,0.397667
77.852,0.212,-0.084,0.884,0.393333
77.874,0.216,-0.088,0.884,0.396
77.874,0.228,-0.089,0.883,0.4
77.874,0.227,-0.092,0.881,0.4
77.874,0.227,-0.089,0.887,0.401
77.875,0.227,-0.080,0.893,0.4
77.875,0.225,-0.072,0.896,0.397667
77.875,0.226,-0.056,0.896,0.392667
77.875,0.234,-0.031,0.896,0.387
77.876,0.229,-0.005,0.898,0.377333
77.876,0.227,0.027,0.905,0.386333
77.878,0.223,0.054,0.900,0.392333
77.880,0.218,0.065,0.909,0.397333
77.883,0.222,0.056,0.914,0.397333
77.885,0.229,0.052,0.906,0.395667
77.888,0.224,0.047,0.913,0.394667
77.890,0.220,0.048,0.915,0.394333
77.893,0.218,0.057,0.920,0.398333
77.895,0.218,0.064,0.916,0.399333
77.898,0.228,0.074,0.917,0.406333
77.900,0.225,0.081,0.916,0.407333
77.903,0.222,0.082,0.916,0.406667
77.905,0.224,0.087,0.914,0.408333
77.908,0.219,0.074,0.926,0.406333
77.910,0.220,0.072,0.929,0.407
77.912,0.213,0.061,0.932,0.402
77.915,0.214,0.053,0.938,0.401667
77.917,0.221,0.051,0.925,0.399
77.920,0.215,0.053,0.932,0.4
77.922,0.214,0.067,0.934,0.405
77.925,0.221,0.092,0.914,0.409
77.928,0.221,0.102,0.924,0.415667
77.930,0.229,0.122,0.909,0.42
77.932,0.233,0.140,0.905,0.426
77.934,0.230,0.147,0.906,0.427667
77.938,0.240,0.157,0.900,0.432333
77.939,0.238,0.164,0.900,0.434
77.943,0.245,0.176,0.892,0.437667
77.944,0.240,0.184,0.896,0.44
77.948,0.243,0.191,0.902,0.445333
77.950,0.236,0.203,0.905,0.448
77.953,0.233,0.228,0.911,0.457333
77.955,0.232,0.254,0.911,0.465667
77.958,0.219,0.274,0.919,0.470667
77.960,0.213,0.305,0.920,0.479333
77.962,0.218,0.296,0.903,0.472333
77.967,0.212,0.269,0.936,0.472333
77.968,0.230,0.237,0.932,0.466333
77.970,0.216,0.224,0.941,0.460333
77.972,0.207,0.244,0.961,0.470667
77.975,0.215,0.246,0.932,0.464333
77.978,0.199,0.236,0.967,0.467333
77.980,0.220,0.237,0.947,0.468
77.983,0.228,0.232,0.934,0.464667
77.985,0.224,0.220,0.957,0.467
77.987,0.232,0.204,0.939,0.458333
77.990,0.216,0.188,0.954,0.452667
77.992,0.231,0.177,0.936,0.448
77.995,0.232,0.172,0.930,0.444667
77.997,0.233,0.155,0.932,0.44
77.999,0.239,0.151,0.922,0.437333
78.002,0.233,0.164,0.922,0.439667
78.005,0.241,0.173,0.912,0.442
78.007,0.238,0.191,0.913,0.447333
78.009,0.238,0.185,0.915,0.446
78.012,0.234,0.190,0.922,0.448667
78.014,0.231,0.188,0.920,0.446333
78.017,0.232,0.182,0.916,0.443333
78.020,0.226,0.177,0.929,0.444
78.021,0.224,0.184,0.930,0.446
78.025,0.224,0.199,0.932,0.451667
78.027,0.223,0.216,0.932,0.457
78.029,0.220,0.227,0.934,0.460333
78.031,0.218,0.235,0.943,0.465333
78.035,0.214,0.244,0.945,0.467667
78.036,0.213,0.239,0.949,0.467
78.040,0.213,0.230,0.951,0.464667
78.042,0.204,0.205,0.959,0.456
78.043,0.211,0.190,0.968,0.456333
78.047,0.218,0.170,0.967,0.451667
78.049,0.217,0.158,0.975,0.45
78.051,0.215,0.156,0.976,0.449
78.054,0.217,0.157,0.974,0.449333
78.057,0.227,0.171,0.966,0.454667
78.058,0.242,0.174,0.949,0.455
78.061,0.232,0.165,0.959,0.452
78.063,0.230,0.158,0.961,0.449667
78.067,0.236,0.146,0.949,0.443667
78.068,0.234,0.139,0.954,0.442333
78.071,0.229,0.128,0.956,0.437667
78.073,0.217,0.124,0.957,0.432667
78.076,0.219,0.131,0.952,0.434
78.077,0.215,0.143,0.951,0.436333
78.080,0.206,0.151,0.953,0.436667
78.083,0.207,0.157,0.948,0.437333
78.085,0.204,0.171,0.946,0.440333
