time,x,y,z,0
73.078,0.397,-0.709,0.593,0.006
73.081,0.404,-0.716,0.598,0.019
73.083,0.404,-0.715,0.595,0.004
73.086,0.404,-0.718,0.597,0.005
73.090,0.399,-0.725,0.599,0.014
73.091,0.401,-0.722,0.603,0.009
73.093,0.402,-0.714,0.600,0.012
73.096,0.402,-0.716,0.598,0.004
73.100,0.396,-0.713,0.602,0.013
73.101,0.401,-0.718,0.601,0.011
73.103,0.399,-0.719,0.596,0.008
73.107,0.396,-0.721,0.607,0.016
73.110,0.399,-0.730,0.610,0.015
73.111,0.401,-0.729,0.600,0.013
73.115,0.397,-0.729,0.601,0.005
73.118,0.397,-0.725,0.597,0.008
73.119,0.394,-0.724,0.596,0.005
73.122,0.393,-0.724,0.596,0.001
73.125,0.396,-0.721,0.589,0.013
73.126,0.391,-0.718,0.593,0.012
73.130,0.391,-0.716,0.595,0.004
73.131,0.395,-0.713,0.593,0.009
73.134,0.396,-0.716,0.588,0.009
73.137,0.392,-0.703,0.597,0.026
73.140,0.391,-0.697,0.587,0.017
73.141,0.391,-0.687,0.581,0.016
73.143,0.394,-0.689,0.587,0.011
73.147,0.394,-0.685,0.579,0.012
73.148,0.391,-0.695,0.590,0.024
73.151,0.397,-0.689,0.590,0.012
73.154,0.397,-0.699,0.587,0.013
73.155,0.394,-0.700,0.596,0.013
73.159,0.404,-0.697,0.583,0.026
73.161,0.395,-0.691,0.585,0.017
73.163,0.395,-0.687,0.587,0.006
73.166,0.399,-0.687,0.576,0.015
73.168,0.399,-0.683,0.581,0.009
73.171,0.394,-0.680,0.580,0.009
73.173,0.400,-0.689,0.571,0.024
73.176,0.408,-0.686,0.569,0.013
73.178,0.403,-0.689,0.567,0.01
73.181,0.406,-0.693,0.570,0.01
73.210,0.410,-0.698,0.567,0.012
73.210,0.409,-0.704,0.573,0.013
73.211,0.403,-0.698,0.574,0.013
73.211,0.403,-0.701,0.578,0.007
73.211,0.411,-0.697,0.572,0.018
73.211,0.411,-0.698,0.571,0.002
73.212,0.410,-0.703,0.581,0.016
73.212,0.415,-0.711,0.581,0.013
73.212,0.411,-0.709,0.582,0.007
73.212,0.412,-0.701,0.578,0.013
73.213,0.415,-0.700,0.581,0.007
73.213,0.407,-0.688,0.588,0.027
73.213,0.408,-0.685,0.586,0.006
73.214,0.402,-0.680,0.583,0.014
73.217,0.404,-0.681,0.587,0.007
73.219,0.407,-0.674,0.590,0.013
73.222,0.404,-0.676,0.592,0.007
73.224,0.403,-0.684,0.591,0.01
73.226,0.401,-0.684,0.594,0.005
73.229,0.399,-0.686,0.596,0.006
73.231,0.403,-0.687,0.602,0.011
73.233,0.395,-0.687,0.601,0.009
73.236,0.404,-0.688,0.600,0.011
73.239,0.403,-0.676,0.601,0.014
73.242,0.400,-0.683,0.606,0.015
73.244,0.409,-0.682,0.594,0.022
73.247,0.418,-0.688,0.594,0.015
73.250,0.413,-0.696,0.608,0.027
73.252,0.426,-0.708,0.600,0.033
73.257,0.420,-0.713,0.603,0.014
73.257,0.415,-0.719,0.624,0.032
73.259,0.405,-0.719,0.629,0.015
73.262,0.409,-0.727,0.646,0.029
73.263,0.415,-0.716,0.630,0.033
73.270,0.401,-0.699,0.644,0.045
73.270,0.397,-0.692,0.642,0.013
73.271,0.413,-0.698,0.632,0.032
73.273,0.403,-0.687,0.638,0.027
73.278,0.407,-0.674,0.634,0.021
73.279,0.405,-0.681,0.634,0.009
73.281,0.406,-0.687,0.643,0.016
73.283,0.412,-0.677,0.622,0.037
73.286,0.391,-0.662,0.646,0.06
73.288,0.388,-0.676,0.652,0.023
73.291,0.419,-0.682,0.621,0.068
73.293,0.408,-0.662,0.621,0.031
73.296,0.392,-0.630,0.628,0.055
73.298,0.416,-0.632,0.593,0.061
73.301,0.431,-0.645,0.574,0.047
73.303,0.431,-0.655,0.567,0.017
73.306,0.432,-0.656,0.560,0.009
73.308,0.438,-0.683,0.549,0.044
73.311,0.443,-0.685,0.526,0.03
73.314,0.431,-0.689,0.535,0.025
73.315,0.408,-0.686,0.543,0.034
73.322,0.408,-0.685,0.537,0.007
73.322,0.403,-0.703,0.556,0.042
73.323,0.406,-0.719,0.557,0.02
73.325,0.395,-0.717,0.564,0.02
73.328,0.391,-0.704,0.584,0.037
73.331,0.411,-0.691,0.550,0.067
73.333,0.397,-0.675,0.559,0.039
73.338,0.398,-0.660,0.558,0.017
73.339,0.406,-0.654,0.547,0.025
73.340,0.420,-0.683,0.570,0.066
73.345,0.433,-0.696,0.561,0.035
73.347,0.436,-0.724,0.584,0.054
73.348,0.440,-0.694,0.571,0.047
73.350,0.453,-0.695,0.563,0.022
73.353,0.447,-0.673,0.561,0.03
73.355,0.452,-0.664,0.545,0.03
73.359,0.443,-0.660,0.549,0.017
73.360,0.450,-0.668,0.550,0.016
73.364,0.460,-0.698,0.531,0.059
73.365,0.447,-0.689,0.544,0.035
73.367,0.435,-0.687,0.538,0.02
73.372,0.427,-0.686,0.540,0.011
73.373,0.438,-0.679,0.518,0.04
73.374,0.417,-0.681,0.527,0.032
73.377,0.406,-0.656,0.535,0.044
73.379,0.414,-0.661,0.516,0.032
73.382,0.410,-0.672,0.527,0.026
73.384,0.413,-0.693,0.532,0.029
73.387,0.417,-0.708,0.542,0.029
73.389,0.413,-0.712,0.553,0.019
73.391,0.426,-0.715,0.536,0.033
73.394,0.420,-0.693,0.539,0.031
73.397,0.404,-0.674,0.561,0.057
73.401,0.406,-0.654,0.558,0.025
73.401,0.408,-0.656,0.556,0.006
73.404,0.416,-0.662,0.559,0.017
73.407,0.417,-0.662,0.572,0.014
73.409,0.421,-0.665,0.579,0.014
73.411,0.429,-0.671,0.577,0.016
73.414,0.430,-0.678,0.578,0.009
73.416,0.426,-0.676,0.587,0.015
73.419,0.425,-0.666,0.588,0.012
73.420,0.424,-0.667,0.590,0.004
73.423,0.431,-0.663,0.584,0.017
73.426,0.422,-0.658,0.590,0.02
73.454,0.410,-0.663,0.611,0.038
73.455,0.427,-0.671,0.593,0.043
73.455,0.426,-0.674,0.599,0.01
73.456,0.416,-0.679,0.611,0.027
73.456,0.425,-0.679,0.598,0.022
73.456,0.417,-0.683,0.617,0.031
73.456,0.435,-0.692,0.602,0.042
73.457,0.424,-0.679,0.598,0.028
73.457,0.421,-0.683,0.619,0.028
73.457,0.432,-0.676,0.597,0.04
73.457,0.426,-0.688,0.596,0.019
73.458,0.418,-0.679,0.602,0.023
73.458,0.424,-0.694,0.598,0.025
73.460,0.422,-0.703,0.609,0.022
73.463,0.431,-0.714,0.600,0.029
73.465,0.423,-0.705,0.606,0.023
73.468,0.418,-0.699,0.607,0.012
73.470,0.425,-0.699,0.594,0.02
73.473,0.415,-0.697,0.607,0.025
73.475,0.414,-0.706,0.614,0.017
73.478,0.422,-0.714,0.610,0.02
73.480,0.423,-0.709,0.608,0.008
73.483,0.421,-0.696,0.606,0.017
73.484,0.417,-0.683,0.602,0.021
73.489,0.421,-0.679,0.605,0.011
73.489,0.417,-0.681,0.606,0.007
73.493,0.416,-0.704,0.624,0.042
73.494,0.432,-0.712,0.590,0.058
73.499,0.426,-0.671,0.581,0.056
73.501,0.411,-0.658,0.596,0.043
73.503,0.431,-0.644,0.561,0.069
73.505,0.432,-0.663,0.552,0.029
73.507,0.423,-0.672,0.572,0.038
73.510,0.435,-0.706,0.551,0.067
73.513,0.424,-0.709,0.563,0.026
73.514,0.426,-0.700,0.557,0.017
73.519,0.412,-0.691,0.557,0.023
73.522,0.399,-0.689,0.584,0.042
73.522,0.412,-0.696,0.570,0.034
73.524,0.395,-0.698,0.596,0.045
73.528,0.402,-0.714,0.597,0.024
73.530,0.401,-0.706,0.603,0.015
73.532,0.403,-0.704,0.622,0.023
73.535,0.407,-0.707,0.618,0.011
73.536,0.422,-0.697,0.607,0.036
73.541,0.426,-0.671,0.602,0.035
73.542,0.433,-0.641,0.592,0.047
73.545,0.431,-0.635,0.577,0.023
73.547,0.432,-0.629,0.573,0.011
73.549,0.429,-0.654,0.577,0.032
73.552,0.450,-0.680,0.558,0.066
73.555,0.450,-0.692,0.548,0.022
73.556,0.439,-0.684,0.557,0.028
73.559,0.439,-0.685,0.536,0.022
73.562,0.427,-0.693,0.556,0.04
73.564,0.438,-0.702,0.541,0.035
73.566,0.412,-0.687,0.549,0.049
73.569,0.403,-0.681,0.560,0.026
73.571,0.412,-0.669,0.537,0.044
73.574,0.399,-0.669,0.556,0.032
73.577,0.402,-0.677,0.551,0.016
73.579,0.399,-0.679,0.552,0.006
73.584,0.395,-0.687,0.560,0.02
73.585,0.407,-0.681,0.552,0.026
73.586,0.394,-0.682,0.566,0.028
73.589,0.385,-0.678,0.579,0.026
73.591,0.398,-0.681,0.569,0.026
73.593,0.391,-0.673,0.585,0.031
73.596,0.386,-0.665,0.591,0.019
73.598,0.395,-0.668,0.589,0.014
73.601,0.397,-0.666,0.586,0.007
73.603,0.403,-0.669,0.582,0.013
73.606,0.395,-0.666,0.594,0.023
73.608,0.410,-0.679,0.590,0.032
73.610,0.417,-0.671,0.580,0.025
73.612,0.405,-0.660,0.586,0.029
73.615,0.410,-0.661,0.589,0.009
73.618,0.408,-0.655,0.592,0.011
73.620,0.405,-0.659,0.596,0.011
73.624,0.409,-0.664,0.597,0.01
73.626,0.409,-0.681,0.608,0.028
73.627,0.413,-0.684,0.613,0.012
73.632,0.420,-0.688,0.595,0.029
73.632,0.410,-0.676,0.599,0.026
73.635,0.412,-0.663,0.600,0.016
73.639,0.406,-0.656,0.592,0.021
73.639,0.406,-0.673,0.606,0.031
73.642,0.411,-0.660,0.589,0.035
73.644,0.392,-0.671,0.621,0.062
73.650,0.414,-0.691,0.612,0.051
73.651,0.406,-0.669,0.594,0.048
73.654,0.377,-0.687,0.641,0.094
73.655,0.406,-0.663,0.607,0.087
73.658,0.406,-0.651,0.590,0.029
73.661,0.386,-0.631,0.613,0.063
73.664,0.418,-0.626,0.563,0.087
73.666,0.412,-0.634,0.568,0.019
73.667,0.417,-0.638,0.567,0.01
73.671,0.430,-0.662,0.542,0.062
73.672,0.415,-0.698,0.596,0.105
73.696,0.452,-0.730,0.563,0.102
73.696,0.445,-0.693,0.532,0.075
73.697,0.398,-0.665,0.577,0.12
73.697,0.419,-0.653,0.547,0.063
73.697,0.415,-0.614,0.526,0.064
73.697,0.410,-0.651,0.559,0.075
73.698,0.408,-0.645,0.545,0.022
73.698,0.401,-0.685,0.575,0.077
73.698,0.427,-0.701,0.560,0.057
73.698,0.434,-0.706,0.538,0.034
73.699,0.403,-0.697,0.581,0.083
73.701,0.422,-0.678,0.563,0.056
73.703,0.422,-0.679,0.552,0.012
73.707,0.414,-0.685,0.577,0.039
73.709,0.433,-0.688,0.552,0.047
73.711,0.416,-0.681,0.580,0.052
73.713,0.423,-0.687,0.575,0.018
73.716,0.433,-0.697,0.556,0.039
73.718,0.412,-0.699,0.594,0.061
73.720,0.432,-0.705,0.580,0.04
73.723,0.428,-0.709,0.581,0.009
73.726,0.421,-0.700,0.601,0.036
73.728,0.426,-0.681,0.578,0.047
73.732,0.412,-0.681,0.598,0.034
73.733,0.411,-0.689,0.606,0.017
73.736,0.424,-0.698,0.598,0.03
73.738,0.412,-0.695,0.619,0.036
73.740,0.425,-0.693,0.613,0.021
73.743,0.425,-0.686,0.607,0.013
73.746,0.421,-0.682,0.620,0.021
73.748,0.428,-0.666,0.599,0.044
73.752,0.422,-0.667,0.605,0.013
73.753,0.424,-0.670,0.610,0.01
73.757,0.440,-0.679,0.595,0.04
73.757,0.427,-0.670,0.594,0.023
73.762,0.425,-0.656,0.587,0.023
73.763,0.429,-0.662,0.581,0.016
73.765,0.429,-0.674,0.579,0.014
73.768,0.431,-0.685,0.578,0.014
73.770,0.440,-0.703,0.592,0.041
73.773,0.432,-0.714,0.596,0.023
73.775,0.419,-0.718,0.613,0.034
73.777,0.437,-0.693,0.587,0.069
73.780,0.426,-0.663,0.584,0.044
73.783,0.412,-0.661,0.608,0.04
73.785,0.436,-0.659,0.576,0.058
73.788,0.438,-0.684,0.582,0.033
73.790,0.443,-0.677,0.576,0.018
73.792,0.450,-0.698,0.560,0.044
73.794,0.446,-0.682,0.566,0.026
73.797,0.456,-0.667,0.549,0.042
73.800,0.450,-0.658,0.542,0.022
73.802,0.437,-0.646,0.541,0.026
73.804,0.449,-0.668,0.538,0.037
73.807,0.446,-0.670,0.537,0.006
73.809,0.445,-0.692,0.539,0.025
73.813,0.439,-0.684,0.544,0.019
73.814,0.444,-0.699,0.540,0.024
73.817,0.441,-0.708,0.541,0.013
73.819,0.434,-0.707,0.549,0.016
73.822,0.435,-0.701,0.549,0.007
73.824,0.436,-0.698,0.552,0.007
73.828,0.437,-0.697,0.544,0.01
73.829,0.431,-0.690,0.547,0.016
73.832,0.436,-0.688,0.552,0.012
73.834,0.447,-0.705,0.550,0.03
73.836,0.440,-0.695,0.555,0.022
73.839,0.442,-0.692,0.558,0.008
73.841,0.443,-0.676,0.554,0.021
73.844,0.449,-0.687,0.551,0.02
73.846,0.446,-0.684,0.548,0.009
73.849,0.454,-0.702,0.565,0.043
73.851,0.452,-0.717,0.563,0.019
73.855,0.452,-0.721,0.571,0.012
73.857,0.443,-0.714,0.562,0.025
73.859,0.446,-0.708,0.565,0.012
73.863,0.435,-0.693,0.575,0.036
73.864,0.436,-0.691,0.584,0.012
73.867,0.436,-0.693,0.579,0.007
73.868,0.437,-0.694,0.577,0.004
73.871,0.435,-0.698,0.586,0.015
73.874,0.440,-0.694,0.583,0.012
73.875,0.433,-0.689,0.588,0.017
73.879,0.432,-0.688,0.592,0.006
73.880,0.436,-0.686,0.593,0.007
73.883,0.432,-0.682,0.594,0.009
73.887,0.435,-0.677,0.592,0.01
73.888,0.431,-0.676,0.593,0.006
73.892,0.428,-0.673,0.599,0.012
73.894,0.433,-0.675,0.594,0.012
73.896,0.433,-0.682,0.595,0.008
73.900,0.432,-0.684,0.600,0.008
73.901,0.434,-0.682,0.593,0.011
73.904,0.434,-0.675,0.601,0.015
73.907,0.428,-0.670,0.599,0.013
73.908,0.426,-0.664,0.595,0.012
73.911,0.425,-0.657,0.601,0.014
73.914,0.423,-0.653,0.592,0.015
73.916,0.425,-0.657,0.596,0.01
73.918,0.429,-0.656,0.595,0.006
73.937,0.431,-0.659,0.603,0.013
73.937,0.429,-0.659,0.604,0.003
73.937,0.431,-0.660,0.600,0.007
73.937,0.425,-0.662,0.601,0.009
73.938,0.427,-0.664,0.607,0.01
73.938,0.432,-0.663,0.601,0.012
73.938,0.426,-0.665,0.600,0.009
73.938,0.427,-0.660,0.608,0.014
73.939,0.425,-0.662,0.606,0.006
73.942,0.427,-0.662,0.609,0.005
73.944,0.427,-0.666,0.608,0.005
73.947,0.434,-0.671,0.607,0.013
73.949,0.436,-0.670,0.601,0.009
73.951,0.438,-0.664,0.592,0.017
73.954,0.433,-0.660,0.591,0.01
73.957,0.440,-0.656,0.583,0.019
73.959,0.438,-0.653,0.575,0.013
73.961,0.433,-0.652,0.578,0.009
73.964,0.444,-0.655,0.564,0.028
73.967,0.446,-0.663,0.560,0.014
73.970,0.447,-0.668,0.559,0.007
73.972,0.448,-0.667,0.548,0.013
73.974,0.441,-0.666,0.556,0.016
73.978,0.442,-0.664,0.553,0.006
73.980,0.439,-0.663,0.549,0.008
73.981,0.435,-0.662,0.550,0.006
73.985,0.437,-0.665,0.553,0.008
73.986,0.437,-0.666,0.554,0.002
73.989,0.429,-0.664,0.565,0.021
73.991,0.429,-0.668,0.571,0.01
73.993,0.441,-0.660,0.557,0.034
73.997,0.430,-0.650,0.564,0.028
73.999,0.432,-0.640,0.568,0.016
74.001,0.437,-0.632,0.558,0.023
74.003,0.438,-0.633,0.564,0.008
74.007,0.437,-0.639,0.564,0.007
74.009,0.438,-0.644,0.568,0.01
74.012,0.443,-0.649,0.566,0.012
74.016,0.439,-0.650,0.572,0.011
74.016,0.444,-0.653,0.571,0.009
74.018,0.436,-0.652,0.574,0.012
74.021,0.432,-0.651,0.582,0.013
74.023,0.434,-0.655,0.571,0.017
74.027,0.438,-0.653,0.573,0.008
74.028,0.432,-0.649,0.573,0.01
74.032,0.435,-0.652,0.563,0.016
74.033,0.434,-0.658,0.570,0.014
74.036,0.442,-0.661,0.573,0.014
74.038,0.436,-0.671,0.568,0.021
74.042,0.434,-0.667,0.573,0.011
74.043,0.438,-0.659,0.570,0.015
74.045,0.439,-0.660,0.571,0.003
74.048,0.436,-0.659,0.571,0.004
74.050,0.432,-0.657,0.569,0.008
74.053,0.435,-0.657,0.573,0.007
74.055,0.442,-0.655,0.568,0.014
74.058,0.437,-0.652,0.566,0.01
74.060,0.436,-0.653,0.559,0.009
74.063,0.441,-0.655,0.561,0.009
74.065,0.436,-0.652,0.559,0.01
74.068,0.441,-0.652,0.559,0.005
74.071,0.441,-0.652,0.555,0.004
74.073,0.438,-0.653,0.560,0.009
74.076,0.439,-0.654,0.561,0.003
74.079,0.441,-0.655,0.554,0.01
74.080,0.441,-0.659,0.557,0.007
74.083,0.443,-0.667,0.558,0.011
74.086,0.442,-0.668,0.559,0.003
74.088,0.446,-0.676,0.559,0.012
74.089,0.446,-0.675,0.559,0.001
74.093,0.448,-0.675,0.565,0.008
74.096,0.448,-0.683,0.566,0.009
74.097,0.446,-0.683,0.566,0.002
74.100,0.453,-0.685,0.568,0.011
74.103,0.456,-0.687,0.563,0.01
74.105,0.457,-0.685,0.573,0.013
74.107,0.456,-0.691,0.577,0.011
74.110,0.456,-0.690,0.579,0.003
74.113,0.453,-0.691,0.579,0.004
74.115,0.452,-0.686,0.578,0.007
74.117,0.447,-0.684,0.588,0.017
74.121,0.445,-0.685,0.583,0.008
74.122,0.450,-0.681,0.578,0.014
74.125,0.444,-0.679,0.586,0.016
74.127,0.442,-0.680,0.581,0.008
74.130,0.445,-0.681,0.577,0.008
74.132,0.443,-0.680,0.584,0.01
74.134,0.446,-0.676,0.582,0.009
74.136,0.437,-0.674,0.585,0.014
74.138,0.439,-0.675,0.580,0.008
74.142,0.440,-0.677,0.582,0.005
74.144,0.441,-0.676,0.578,0.006
74.147,0.437,-0.671,0.578,0.009
74.150,0.437,-0.674,0.574,0.007
74.152,0.441,-0.674,0.578,0.008
74.154,0.436,-0.672,0.573,0.012
74.158,0.436,-0.674,0.573,0.002
74.160,0.437,-0.673,0.572,0.003
74.162,0.435,-0.671,0.573,0.005
74.164,0.437,-0.673,0.574,0.005
74.195,0.439,-0.673,0.571,0.005
74.196,0.443,-0.679,0.577,0.016
74.196,0.441,-0.683,0.575,0.008
74.196,0.442,-0.682,0.571,0.006
74.197,0.441,-0.680,0.573,0.005
74.197,0.441,-0.685,0.578,0.01
74.197,0.443,-0.684,0.579,0.004
74.197,0.444,-0.683,0.578,0.003
74.198,0.442,-0.681,0.582,0.008
74.198,0.445,-0.682,0.578,0.008
74.198,0.441,-0.675,0.578,0.011
74.198,0.441,-0.672,0.579,0.004
74.199,0.441,-0.671,0.584,0.006
74.199,0.445,-0.669,0.579,0.011
74.200,0.442,-0.671,0.584,0.01
74.203,0.442,-0.670,0.582,0.003
74.206,0.444,-0.677,0.587,0.014
74.208,0.446,-0.675,0.586,0.005
74.211,0.448,-0.676,0.586,0.003
74.213,0.443,-0.675,0.586,0.006
74.215,0.444,-0.677,0.585,0.004
74.218,0.446,-0.677,0.579,0.008
74.220,0.446,-0.678,0.583,0.005
74.222,0.444,-0.676,0.584,0.005
74.224,0.442,-0.673,0.584,0.005
74.227,0.442,-0.678,0.586,0.007
74.230,0.443,-0.678,0.590,0.005
74.232,0.445,-0.673,0.590,0.007
74.234,0.450,-0.677,0.588,0.011
74.237,0.451,-0.676,0.587,0.003
74.239,0.451,-0.679,0.586,0.004
74.242,0.453,-0.685,0.584,0.01
74.244,0.453,-0.683,0.590,0.008
74.247,0.450,-0.680,0.588,0.008
74.251,0.454,-0.681,0.582,0.011
74.252,0.456,-0.680,0.584,0.005
74.254,0.455,-0.683,0.583,0.005
74.258,0.457,-0.682,0.580,0.006
74.259,0.452,-0.677,0.580,0.01
74.261,0.455,-0.674,0.574,0.012
74.266,0.454,-0.665,0.575,0.011
74.267,0.451,-0.663,0.573,0.007
74.269,0.454,-0.658,0.568,0.013
74.271,0.448,-0.660,0.572,0.012
74.275,0.445,-0.663,0.574,0.008
74.278,0.448,-0.661,0.566,0.013
74.280,0.446,-0.660,0.574,0.011
74.282,0.446,-0.655,0.573,0.006
74.286,0.440,-0.654,0.570,0.01
74.287,0.442,-0.651,0.572,0.007
74.288,0.442,-0.653,0.575,0.005
74.292,0.439,-0.647,0.572,0.012
74.294,0.440,-0.642,0.571,0.007
74.297,0.440,-0.642,0.570,0.001
74.298,0.443,-0.648,0.572,0.011
74.304,0.439,-0.651,0.573,0.008
74.307,0.440,-0.648,0.571,0.006
74.308,0.439,-0.648,0.568,0.004
74.311,0.439,-0.649,0.573,0.006
74.311,0.440,-0.650,0.576,0.005
74.318,0.439,-0.657,0.582,0.014
74.318,0.440,-0.658,0.580,0.004
74.319,0.438,-0.661,0.582,0.007
74.322,0.436,-0.669,0.580,0.012
74.324,0.437,-0.674,0.586,0.012
74.327,0.437,-0.678,0.584,0.006
74.328,0.441,-0.684,0.587,0.013
74.331,0.442,-0.686,0.588,0.004
74.334,0.441,-0.685,0.586,0.004
74.336,0.443,-0.682,0.586,0.005
74.339,0.441,-0.682,0.589,0.005
74.342,0.443,-0.687,0.582,0.014
74.346,0.442,-0.693,0.585,0.01
74.347,0.441,-0.699,0.591,0.013
74.349,0.444,-0.701,0.581,0.015
74.352,0.439,-0.700,0.585,0.01
74.352,0.438,-0.698,0.593,0.011
74.355,0.439,-0.697,0.581,0.014
74.359,0.435,-0.698,0.584,0.008
74.360,0.435,-0.701,0.585,0.004
74.363,0.434,-0.704,0.580,0.009
74.367,0.434,-0.707,0.590,0.013
74.367,0.440,-0.703,0.582,0.018
74.372,0.440,-0.703,0.581,0.001
74.373,0.432,-0.702,0.582,0.01
74.375,0.436,-0.699,0.582,0.007
74.378,0.433,-0.692,0.586,0.014
74.380,0.433,-0.687,0.582,0.009
74.383,0.434,-0.684,0.582,0.004
74.385,0.430,-0.677,0.586,0.015
74.388,0.434,-0.675,0.580,0.012
74.390,0.436,-0.675,0.585,0.007
74.393,0.433,-0.677,0.584,0.006
74.395,0.436,-0.675,0.581,0.008
74.397,0.436,-0.675,0.585,0.004
74.400,0.436,-0.673,0.586,0.003
74.402,0.442,-0.670,0.582,0.013
74.405,0.441,-0.665,0.584,0.008
74.407,0.439,-0.666,0.581,0.006
74.410,0.443,-0.662,0.584,0.011
74.432,0.444,-0.661,0.585,0.003
74.432,0.442,-0.661,0.580,0.007
74.433,0.442,-0.658,0.581,0.004
74.433,0.446,-0.661,0.581,0.007
74.433,0.445,-0.660,0.577,0.006
74.434,0.440,-0.656,0.574,0.012
74.434,0.440,-0.654,0.574,0.002
74.434,0.442,-0.651,0.577,0.008
74.434,0.441,-0.648,0.574,0.007
74.435,0.436,-0.645,0.579,0.013
74.436,0.437,-0.646,0.576,0.005
74.439,0.440,-0.644,0.570,0.011
74.441,0.437,-0.645,0.578,0.012
74.443,0.437,-0.644,0.574,0.005
74.446,0.434,-0.645,0.578,0.008
74.448,0.437,-0.644,0.583,0.009
74.450,0.432,-0.646,0.575,0.015
74.453,0.437,-0.651,0.576,0.011
74.455,0.435,-0.653,0.578,0.006
74.458,0.434,-0.661,0.585,0.016
74.460,0.434,-0.666,0.586,0.006
74.463,0.438,-0.669,0.582,0.011
74.466,0.430,-0.668,0.587,0.014
74.468,0.432,-0.665,0.595,0.013
74.470,0.427,-0.668,0.589,0.014
74.473,0.428,-0.663,0.595,0.012
74.475,0.431,-0.656,0.594,0.011
74.478,0.429,-0.656,0.597,0.005
74.481,0.422,-0.651,0.601,0.016
74.483,0.433,-0.653,0.598,0.016
74.486,0.434,-0.653,0.600,0.003
74.490,0.431,-0.652,0.608,0.012
74.490,0.436,-0.656,0.606,0.011
74.494,0.442,-0.655,0.587,0.026
74.495,0.435,-0.651,0.586,0.012
74.498,0.451,-0.648,0.579,0.026
74.500,0.444,-0.640,0.568,0.026
74.502,0.446,-0.645,0.576,0.015
74.505,0.454,-0.637,0.556,0.036
74.509,0.446,-0.646,0.557,0.018
74.511,0.445,-0.649,0.560,0.007
74.513,0.453,-0.659,0.545,0.033
74.515,0.444,-0.660,0.554,0.019
74.519,0.449,-0.657,0.548,0.014
74.520,0.449,-0.658,0.546,0.003
74.523,0.443,-0.663,0.546,0.011
74.525,0.451,-0.664,0.541,0.014
74.527,0.438,-0.659,0.551,0.028
74.531,0.441,-0.657,0.546,0.01
74.532,0.440,-0.653,0.541,0.01
74.535,0.442,-0.660,0.554,0.022
74.538,0.447,-0.665,0.546,0.018
74.540,0.452,-0.674,0.550,0.018
74.542,0.448,-0.681,0.553,0.014
74.545,0.453,-0.691,0.549,0.019
74.546,0.446,-0.694,0.561,0.022
74.550,0.443,-0.695,0.569,0.012
74.552,0.449,-0.701,0.565,0.016
74.554,0.442,-0.706,0.574,0.021
74.559,0.441,-0.703,0.570,0.008
74.559,0.440,-0.701,0.573,0.006
74.562,0.440,-0.701,0.574,0.001
74.564,0.443,-0.705,0.576,0.009
74.567,0.444,-0.710,0.581,0.011
74.569,0.438,-0.706,0.580,0.011
74.572,0.439,-0.701,0.577,0.009
74.575,0.435,-0.702,0.583,0.011
74.577,0.439,-0.703,0.592,0.014
74.580,0.433,-0.703,0.592,0.006
74.583,0.434,-0.701,0.586,0.009
74.585,0.433,-0.702,0.591,0.007
74.587,0.431,-0.699,0.588,0.008
74.590,0.428,-0.698,0.595,0.011
74.592,0.425,-0.697,0.596,0.005
74.596,0.430,-0.701,0.596,0.009
74.598,0.430,-0.698,0.599,0.006
74.600,0.425,-0.691,0.596,0.015
74.602,0.424,-0.685,0.595,0.008
74.604,0.427,-0.686,0.591,0.008
74.607,0.428,-0.687,0.588,0.005
74.609,0.430,-0.688,0.584,0.007
74.611,0.433,-0.686,0.584,0.005
74.614,0.439,-0.686,0.579,0.011
74.615,0.442,-0.686,0.578,0.004
74.619,0.447,-0.685,0.576,0.008
74.620,0.445,-0.685,0.576,0.002
74.623,0.451,-0.690,0.571,0.016
74.626,0.454,-0.683,0.571,0.01
74.628,0.449,-0.678,0.573,0.012
74.631,0.446,-0.675,0.568,0.011
74.633,0.453,-0.678,0.567,0.011
74.636,0.449,-0.673,0.571,0.013
74.638,0.448,-0.669,0.565,0.011
74.641,0.443,-0.661,0.574,0.022
74.643,0.447,-0.662,0.573,0.006
74.645,0.448,-0.665,0.573,0.004
74.648,0.444,-0.661,0.578,0.013
74.650,0.442,-0.661,0.573,0.007
74.653,0.441,-0.662,0.581,0.01
74.655,0.440,-0.653,0.576,0.015
74.674,0.437,-0.653,0.575,0.004
74.675,0.436,-0.648,0.577,0.008
74.675,0.437,-0.652,0.574,0.008
74.675,0.435,-0.654,0.579,0.009
74.675,0.432,-0.645,0.577,0.014
74.676,0.430,-0.641,0.572,0.011
74.676,0.435,-0.648,0.572,0.012
74.676,0.434,-0.651,0.574,0.006
74.677,0.433,-0.650,0.575,0.003
74.679,0.431,-0.650,0.574,0.003
74.682,0.435,-0.651,0.568,0.011
74.684,0.435,-0.659,0.574,0.014
74.687,0.438,-0.671,0.568,0.021
74.690,0.444,-0.673,0.569,0.009
74.692,0.443,-0.671,0.572,0.006
74.694,0.442,-0.675,0.567,0.01
74.697,0.442,-0.676,0.566,0.002
74.700,0.442,-0.673,0.571,0.008
74.701,0.443,-0.671,0.572,0.004
74.704,0.440,-0.668,0.570,0.008
74.707,0.437,-0.671,0.567,0.009
74.709,0.441,-0.666,0.575,0.017
74.711,0.432,-0.666,0.572,0.012
74.714,0.435,-0.666,0.572,0.003
